Id;EntityCreatedAt;EntityModifiedAt;MRID;DocStatusValue;AttributeInstanceComponent;LongNames;DisplayNames;LastRequestDateAndOrTime;DeactivateRequestDateAndOrTime;MarketParticipantStreetAddressCountry;MarketParticipantACERCode;MarketParticipantVATcode;Description;EICParentMarketDocumentMRID;ELCResponsibleMarketParticipantMRID;IsDeleted;AllocatedEICID
56356;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A080P;A05;International;Energinet.dk/Svenska Kraftnät Øresund;ENDK-DK2-SE4;2014-10-06 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56357;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A058I;A05;International;Border area Estonia Latvia;EE-LV-AREA;2014-08-04 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56358;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A056M;A05;International;Border Area Latvia Russia;LV-RU-AREA;2014-07-18 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56359;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A037Q;A05;International;Border area between France and the UK at Sellindge delivery point;FR-GB-SEL-AREA;2014-04-06 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56360;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A038O;A05;International;Border area between France and the UK at Mandarins delivery point;FR-GB-MAN-AREA;2014-04-06 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56361;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A039M;A05;International;Border domain Norway-Netherlands at Eemshaven;NO-NL-EEMSHAVEN;2013-04-02 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56362;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A0400;A05;International;Border domain Norway-Netherlands at Feda;NO-NL-FEDA;2013-04-02 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56363;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A041Z;A05;International;Border Area Norway-Netherlands;NO-NL-AREA;2013-02-18 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56364;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A042X;A05;International;BORDER AREA ALBANIA GREECE;AL-GR-AREA;2013-09-06 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56365;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A043V;A05;International;BORDER AREA GREECE BULGARIA;BG-GR-AREA;2013-09-16 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56366;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A044T;A05;International;Energinet.dk Storebælt;ENDK-DK1-DK2;2013-10-07 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;10X1001A1001A248;0;3
56367;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A045R;A05;International;Border area Montenegro BiH;ME-BA-AREA;2014-04-06 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56368;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A046P;A05;International;Border area Croatia BiH;HR-BA-AREA;2013-10-28 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56369;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A047N;A05;International;Border between CWE Zone and the rest of Continental Europe;CWE-RGCE-BORDER;2013-12-23 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56370;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A048L;A05;International;Border between France and the rest of Continental Europe;FR-RGCE-BORDER;2013-11-14 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56371;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A049J;A05;International;Energinet.dk/Statnett Skagerrak;ENDK-DK-NO;2014-01-10 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56372;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A050Y;A05;International;Energinet.dk/Statnett SK1 &  SK2;ENDK-SK1-SK2;2014-01-13 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56373;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A051W;A05;International;Energinet.dk/Statnett SK3 &  SK4;ENDK-SK3-SK4;2014-01-13 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56374;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A052U;A05;International;Border between Germany and the rest of Continental Europe;DE-RGCE-BORDER;2013-11-14 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56375;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A053S;A05;International;BORDER AREA FYROM GREECE;GR-MK-AREA;2013-08-29 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56376;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A054Q;A05;International;Border area Montenegro - Albania;ME-AL-AREA;2014-07-09 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56377;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A055O;A05;International;Border Area Latvia Lithuania;LV-LT-AREA;2014-07-18 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56378;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A057K;A05;International;Border area Estonia Finland;EE-FI-AREA;2014-08-04 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56379;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A081N;A05;International;Border Area LT-PL;LT-PL-AREA;2014-11-27 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56380;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A082L;A05;International;Technical Profile between Germany (50Hertz), Poland and Czech Republic;DE-PL-CZ-AREA;2014-12-08 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56381;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A083J;A05;International;Border Area Czech Republic Slovakia;CZ-SK-AREA;2015-01-05 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56382;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1010A025W;A05;International;Border area between Republic of Ireland (IE) and Great Britain (GB);IE-GB-AREA;2014-04-06 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56383;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1010A026U;A05;International;Border area Croatia Serbia;HR-RS-AREA;2011-05-02 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56384;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1010A032Z;A05;International;Border area Albania Serbia;AL-RS-AREA;2011-11-14 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56385;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-AT-CZ---5;A05;International;Border Area Austria-Czech Republic;AT-CZ-AREA;2016-01-18 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56386;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-AT-HU---0;A05;International;Border Area;HU-AT;2016-01-13 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56387;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-AT-SI---V;A05;International;Border Area Austria-Slovenia;AT-SI-AREA;2016-01-18 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56388;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM--BE-FR--O;A05;International;Border area Belgium France;BE-FR-AREA;2007-06-22 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56389;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM--BE-NL--8;A05;International;Border area Belgium Netherlands.;BE-NL-AREA;2011-11-21 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56390;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM--BG-TR--E;A05;International;Border Area Bulgaria-Turkey;BG-TR-AREA;2011-11-21 00:00:00.0000000;NULL;TR;;NULL;Border Area;NULL;NULL;0;3
56391;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM--CH-FR--W;A05;International;Border area Switzerland  France;CH-FR-AREA;2007-06-22 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56392;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-CZ-D2---O;A05;International;CZ-TenneTDE Domain;CZ-DETENNET-AREA;2015-12-21 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56393;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-CZ-D8---V;A05;International;Border Area Czech Republic 50Hertz;CZ-D8-AREA;2016-01-11 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56394;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-CZ-DE-SKK;A05;International;Border area Czech Repulbic Germany and Slovakia;CZ-DE-SK-AREA;2007-10-31 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56395;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM--CZ-PL--S;A05;International;Border area Czech Repulbic and Poland;CZ-PL-AREA;2007-10-31 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56396;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-D8-PL---R;A05;International;Border Area 50Hertz Poland;D8-PL-AREA;2016-01-14 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56397;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM--DE-FR--8;A05;International;Border area Germany France;DE-FR-AREA;2007-06-22 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56398;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-EON-NL--2;A05;International;Border area Germany (TSO: TenneT DE) Netherlands;DE-NL-AREA;2014-04-06 00:00:00.0000000;NULL;DE;;NULL;Border Area;NULL;NULL;0;3
56399;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM--ES-FR--D;A05;International;Border area Spain France;ES-FR-AREA;2014-04-06 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56400;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM--ES-PT--T;A05;International;Border Area Spain Portugal;ES-PT-AREA;2014-04-06 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56401;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1010A024Y;A05;International;Border area between Northern Ireland (NI) and Great Britain (GB);NI-GB-AREA;2014-04-06 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56402;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1010A0221;A05;International;Border area 50Hertz-EnDk;50HZT-ENDK-AREA;2014-04-06 00:00:00.0000000;NULL;DE;;NULL;Border Area;NULL;NULL;0;3
56403;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1010A0213;A05;International;Border area TenneT Gmbh – EnDK;TTG-ENDK-AREA;2013-04-02 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56404;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1010A0205;A05;International;Border Area APG–Amprion;APG-AMPRION-AREA;2011-02-28 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56405;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A084H;A05;International;Border Area Finland Russia;FI_RU_AREA;2015-04-15 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56406;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A085F;A05;International;Border Area Italy Malta;IT-MT-AREA;2015-06-01 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56407;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A086D;A05;International;Border Area between Belgium (BE) and Luxembourg (LU);BE-LU-AREA;2015-06-26 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56408;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A087B;A05;International;Border area Estonia-Russia-Latvia;EE-RU-LV-AREA;2016-01-12 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56409;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A0889;A05;International;Border area NO3-NO5;BORDER_NO3-NO5;2016-02-11 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56410;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A0897;A05;International;Border Area Romania-Ucraina;RO-UA-AREA;2016-03-11 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56411;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A090M;A05;International;Border Area Romania-Bulgaria;RO-BG-AREA;2016-03-11 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56412;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A091K;A05;International;Border Area Romania- Republica Moldova;RO-MD-AREA;2016-03-18 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56413;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A092I;A05;International;Border area Germany - Netherlands;BORDER_DE-NL;2016-06-10 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56414;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM--FR-IT--Q;A05;International;Border area France Italy;FR-IT-AREA;2014-04-06 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56415;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A093G;A05;International;BORDER AREA BULGARIA MACEDONIA;BG-MK-AREA;2016-07-05 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56416;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1010A009U;A05;International;Border Area Switzerland Austria;CH-AT-AREA;2011-01-31 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56417;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1010A0108;A05;International;Border Area Greece Italy;GR-IT-AREA;2014-04-06 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56418;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1010A0116;A05;International;Border area Austria-Italy;AT-IT-AREA;2014-04-06 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56419;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1010A0124;A05;International;Border area Germany-Switzerland;CH-DE-AREA;2014-04-06 00:00:00.0000000;NULL;DE;;NULL;Border Area;NULL;NULL;0;3
56420;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1010A0132;A05;International;Border area Serbia Hungary;HU-RS-AREA;2011-11-21 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56421;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1010A0140;A05;International;Border Area Spain Morocco;ES-MA-AREA;2014-04-06 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56422;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1010A016X;A05;International;Border Area Austria–Germany;AT-DE-AREA;2011-02-28 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56423;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1010A018T;A05;International;Border Area APG–TenneT (Germany);APG-TENNET-AREA;2011-02-28 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56424;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1010A019R;A05;International;Border Area APG–EnBW;APG-ENBW-AREA;2011-02-28 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;NULL;0;3
56425;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10YDOM-1001A094E;A05;International;Border area Denmark1 - Netherlands;BORDER_DK1-NL;2016-09-12 00:00:00.0000000;NULL;NULL;;NULL;Border Area;NULL;10X1001A1001A361;0;3
56426;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10Z1001C--00026Q;A05;International;Szabolcsbaka-Mukachevo;M_SZBAKA-MUKAC;2018-11-13 00:00:00.0000000;NULL;NULL;;NULL;NULL;NULL;10X1001A1001A329;0;3
56427;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10Z1001C--00027O;A05;International;ElecLink;M_ELECLINK-FR;2018-11-13 00:00:00.0000000;NULL;NULL;;NULL;NULL;NULL;NULL;0;3
56428;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10Z1001C--00028M;A05;International;ElecLink;M_ELECLINK-GB;2018-11-13 00:00:00.0000000;NULL;NULL;;NULL;NULL;NULL;NULL;0;3
56429;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10Z-CH-DE-00001Z;A05;International;Asphard-Kühmoos (Wehra);M_ASP-KUH_WEHRA;2012-05-10 00:00:00.0000000;NULL;NULL;;NULL;Accounting Point;NULL;NULL;0;3
56430;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10Z-CH-DE-00002X;A05;International;Beznau-Tiengen (Aare West);M_BEZ-TIE_AARWES;2012-05-11 00:00:00.0000000;NULL;NULL;;NULL;Accounting Point;NULL;NULL;0;3
56431;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10Z-CH-DE-00003V;A05;International;Beznau-Tiengen (Aare Ost);M_BEZ-TIE_AAROST;2012-05-11 00:00:00.0000000;NULL;NULL;;NULL;Accounting Point;NULL;NULL;0;3
56432;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10Z-CH-DE-00005R;A05;International;Laufenburg-Trossingen (Wutach);M_LFB-ENG_WUTACH;2012-05-11 00:00:00.0000000;NULL;NULL;;NULL;Accounting Point;NULL;NULL;0;3
56433;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10Z-CH-DE-00006P;A05;International;Laufenburg-Gurtweil (Alb Nord);M_LFB-GUR_ALBNOR;2012-05-11 00:00:00.0000000;NULL;NULL;;NULL;Accounting Point;NULL;NULL;0;3
56434;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10Z-CH-DE-00007N;A05;International;Laufenburg-Gurtweil (Alb Süd);M_LFB-GUR_ALBSUD;2012-05-11 00:00:00.0000000;NULL;NULL;;NULL;Accounting Point;NULL;NULL;0;3
56435;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10Z-CH-DE-00008L;A05;International;Laufenburg-Kühmoos (Heimbach);M_LFB-KUH_HEIMBA;2012-05-11 00:00:00.0000000;NULL;NULL;;NULL;Accounting Point;NULL;NULL;0;3
56436;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10Z-CH-DE-00009J;A05;International;Laufenburg-Kühmoos (Seelbach);M_LFB-KUH_SEELBA;2012-05-11 00:00:00.0000000;NULL;NULL;;NULL;Accounting Point;NULL;NULL;0;3
56437;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10Z-CH-DE-00010Y;A05;International;Laufenburg-Kühmoos (Murg);M_LFB-KUH_MURG;2012-05-11 00:00:00.0000000;NULL;NULL;;NULL;Accounting Point;NULL;NULL;0;3
56438;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10Z-CH-DE-00011W;A05;International;Laufenburg-Kühmoos (Eggberg);M_LFB-KUH_EGGBER;2012-05-11 00:00:00.0000000;NULL;NULL;;NULL;Accounting Point;NULL;NULL;0;3
56439;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10Z-CH-DE-00012U;A05;International;Laufenburg-Kühmoos (Hotzenwald);M_LFB-KUH_HOTZEN;2012-05-11 00:00:00.0000000;NULL;NULL;;NULL;Accounting Point;NULL;NULL;0;3
56440;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10Z-CH-DE-00013S;A05;International;Laufenburg-Tiengen (Andelsbach);M_LFB-TIE_ANDELS;2012-05-11 00:00:00.0000000;NULL;NULL;;NULL;Accounting Point;NULL;NULL;0;3
56441;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10Z-CH-DE-00014Q;A05;International;Laufenburg Trafo 20;M_LFB-BRE_TRAF20;2012-05-11 00:00:00.0000000;NULL;NULL;;NULL;Accounting Point;NULL;NULL;0;3
56442;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10Z-CH-DE-00017K;A05;International;Wiesental Sued (Wiesental Süd);M_ASPHARD-ENBW;2011-05-11 00:00:00.0000000;NULL;NULL;;NULL;Accounting Point;NULL;NULL;0;3
56443;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10Z-CH-FR-00001O;A05;International;Bassecourt-Mambelin;M_BASSEC-MAMBELI;2012-05-11 00:00:00.0000000;NULL;NULL;;NULL;Accounting Point;NULL;NULL;0;3
56444;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10Z-CH-FR-00002M;A05;International;Bassecourt-Sierentz;M_BASSEC-SIERENT;2012-05-11 00:00:00.0000000;NULL;NULL;;NULL;Accounting Point;NULL;NULL;0;3
56445;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10Z-CH-FR-00003K;A05;International;Chamoson-Bois Tollot;M_CHAMOS-BOISTOL;2012-05-11 00:00:00.0000000;NULL;NULL;;NULL;Accounting Point;NULL;NULL;0;3
56446;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10Z-CH-FR-00004I;A05;International;Laufenburg-Sierentz (Wiesental Nord);M_LAUFEN-SIERENT;2012-05-14 00:00:00.0000000;NULL;NULL;;NULL;Accounting Point;NULL;NULL;0;3
56447;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10Z-CH-FR-00005G;A05;International;Riddes-Cornier (Morgins Süd);M_RIDDES-CORNIER;2012-05-14 00:00:00.0000000;NULL;NULL;;NULL;Accounting Point;NULL;NULL;0;3
56448;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10Z-BY-PL-00002R;A05;International;Brześć-Wólka Dobryńska 2;M_BRZESC-DOBRYN2;2012-05-10 00:00:00.0000000;NULL;NULL;;NULL;Accounting Point;NULL;NULL;0;3
56449;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10Z-CH-FR-00006E;A05;International;Saint-Triphon-Cornier (Morgins Nord);M_STTRIP-CORNIER;2012-05-14 00:00:00.0000000;NULL;NULL;;NULL;Accounting Point;NULL;NULL;0;3
56450;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10Z-BY-PL-00001T;A05;International;Brześć-Wólka Dobryńska 1;M_BRZESC-DOBRYN1;2012-05-10 00:00:00.0000000;NULL;NULL;;NULL;Accounting Point;NULL;NULL;0;3
56451;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10Z-BY-LT-00005U;A05;International;IAE-Smorgonys-452;M_IAE-SMORGON;2014-10-24 00:00:00.0000000;NULL;NULL;;NULL;Accounting Point;NULL;NULL;0;3
56452;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10Z-BE-FR-00007K;A05;International;Monceau-Chooz;M_MONCEAU-CHOOZ;2012-05-10 00:00:00.0000000;NULL;NULL;;NULL;Accounting Point;NULL;NULL;0;3
56453;2019-04-01 09:26:51.2053104 +00:00;2019-04-01 09:26:51.2053104 +00:00;10Z-BE-FR-00008I;A05;International;Aubange-Mont Saint Martin;M_AUBANG-STMARTI;2012-05-10 00:00:00.0000000;NULL;NULL;;NULL;Accounting Point;NULL;NULL;0;3
